All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-02_08:03:05	0	Ltd Random	False	38.26505	90.93921	44.13476	70.87334	90	90	0	90.00001	1.024528E-05	90	90	64.07705	0.5	2258.085	431.5893	649.8456	0	570.6077	41.25594	92.00065	472.786	22	4	8	1	8	3	0	0	
	3	2018-11-02_08:04:43	0	BAD DATA	True	96.61964	91.35453	58.12125	76.59888	90	128.9908	0	150	5.008957E-06	150	5.008956E-06	-16.66577	0.5766565	7369.45	1359.774	1698.224	0	2019.092	348.7961	978.3242	965.2416	64	8	6	1	0	32	6	14	
	5	2018-11-02_08:05:27	0	Presets_dockPreset_3	False	0.3702619	50.24125	48.0074	42.64395	110	113.263	0	135	83.66328	133.3066	147.4534	99.56903	0.8029848	16.64468	6.095261	5.157471	0	5.391953	0	0	0	0	0	0	1	0	0	0	0	
	7	2018-11-02_08:06:38	0	Ltd Random	True	67.41449	83.23965	96.30175	88.61909	90	50.41696	0	90	5.122642E-06	90	150	-2.865289	0.5226855	6738.699	1039.471	938.6658	0	1409.64	152.9474	652.5457	2545.433	124	12	14	1	10	33	28	28	
	9	2018-11-02_08:07:30	0	Presets_dockPreset_1	False	25.66926	93.00974	93.90363	93.25652	0	150	0	150	55.54794	87.60136	143.5475	64.03225	0.6518853	1450.57	389.157	170.901	0	449.6407	53.448	151.121	236.3024	31	9	0	1	0	17	4	2	
	11	2018-11-02_08:08:20	0	Presets_dockPreset_2	False	38.55637	97.16422	80.55077	89.89648	90	90	0	89.99999	54.23558	68.14697	122.6382	18.66904	0.5722453	5456.967	701.1861	714.7831	0	1324.775	367.0515	1093.167	1256.004	99	7	6	1	29	29	28	0	
	13	2018-11-02_08:08:42	0	Ltd Random	False	15.44743	88.60297	98.96783	92.63611	90	90	0	30	5.008957E-06	90	5.008957E-06	86.90079	0.3333333	1085.021	126.3588	152.1462	0	644.4536	4.637047	94.85532	62.56972	26	2	0	1	8	10	3	5	
	15	2018-11-02_08:09:21	0	Ltd Random	False	34.43012	96.85123	57.49205	79.44936	90	50.3782	0	90	90	90	0	66.24038	0.4559758	1460.807	119.0915	293.7432	0	598.0358	73.05627	159.8279	217.0521	50	0	23	1	26	0	0	2	
	17	2018-11-02_08:10:07	0	Ltd Random	True	38.22304	97.64848	98.12583	97.02491	90	129.1036	0	90	30	30	180	27.83612	0.6101151	3505.609	309.9192	304.7616	0	720.409	130.6161	89.73092	1950.173	91	5	4	1	26	10	22	24	
	19	2018-11-02_08:10:29	0	Presets_dockPreset_4	False	14.90649	92.48392	93.42593	92.81557	110	37.5224	0	0	82.42419	105.2921	134.375	40.13662	0.5217929	7481.983	298.4318	387.5161	0	357.5174	111.7731	2793.017	3533.731	51	2	4	1	5	19	10	12	
